ダウンロード実行日,2010年07月28日現在,件数,10985件
ＥＤＩＮＥＴコード,提出者名,所在地
E15487,ＲＩレジデンシャルワン有限会社,東京都千代田区神田神保町一丁目１１番地三井生命神保町ビル１１階さくら綜合事務所内
E15489,株式会社サステイナブル・インベスター,沖縄県名護市大西一丁目２０番１２号
E15491,ＴＥレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７Ｆ
E15493,株式会社ウィズダムキャピタル,東京都中央区日本橋茅場町３－８－８
E15495,株式会社中央ホールディングス,東京都中央区新川２丁目８番４号
E15496,ＴＦレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７階
E15510,ＴＧレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15515,ＴＨレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15518,ＴＩレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15520,ＴＪレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15521,すかいらーくコーポレーションズ持株会　理事長　長塚　元孝,東京都武蔵野市西久保１丁目２５番８号
E15522,ＴＫレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７階
E15526,２２５ファンド匿名組合,高知県
E15530,ＴＬレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15531,かざかグループ従業員ＫＦＧ投資組合,東京都中央区日本橋兜町１３番２号
E15532,ＴＭレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15534,ＴＮレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15535,高崎　正,東京都中央区銀座１丁目１９番１２号
E15536,コバレントマテリアル持株会　理事長　仁科　洋一,東京都品川区大崎一丁目６番３号
E15538,株式会社エンジェル・コム,東京都中央区日本橋茅場町三丁目六番四号マルブン田村ビル８階
E15539,ＴＯレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号
E15541,ＴＰレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７Ｆ
E15544,株式会社コンコード,東京都品川区東五反田１－１７－１　第２昭和ビル４階
E15545,株式会社ゼルム,東京都新宿区新宿１－７－２
E15546,ＴＱレジデンシャルワン合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７Ｆ
E15551,合同会社フロンティア・リート・パートナーズ４号,東京都千代田区丸の内一丁目５番１号
E15555,ＴＲレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15558,ＴＳレジデンシャルワン合同会社,東京都中央区日本橋三丁目１４番１号　新々会館ビル９階
E15559,株式会社ＵＷベトナム・プロジェクト４,東京都豊島区西巣鴨一丁目３６番１４号
E15560,株式会社ＵＷロシア・プロジェクト,東京都豊島区西巣鴨一丁目３６番１４号
E15561,株式会社ＵＷマカオ・プロジェクト４,東京都豊島区西巣鴨一丁目３６番１４号
E15562,グランドプロパティ３号合同会社,東京都中央区日本橋堀留町二丁目９番８号　日本橋ＭＳビル７Ｆ
E15569,バーズ・リミテッド,イギリス領西インド諸島、ケイマン諸島、グランド・ケイマン、ジョージ・タウン、サウス・チャーチ・ストリート、クイーンズゲート・ハウス、ＰＯボックス１０９３ＧＴ
E15570,エムズフォート株式会社,東京都港区六本木一丁目６番１号　泉ガーデンタワー
E15572,エムティービーシー・ハウジングローン・コーポレーション,英国領　西インド諸島　ケイマン諸島　ＫＹ１－１１０２、グランド・ケイマン、私書箱１０９３、クイーンズゲイト・ハウス、メイプルズ・ファイナンス・リミテッド
E15573,特定目的会社クオーク・マスタートラスト・シニア,東京都千代田区丸の内三丁目２番３号
E15574,特定目的会社クオーク・マスタートラスト・メザニン,東京都千代田区丸の内三丁目２番３号
E15581,ティー・エル・シー・アセット・ファンディング特定目的会社,東京都新宿区西新宿六丁目１０番１号
E15582,株式会社アボード,東京都中央区日本橋茅場町一丁目１０番５号
E15584,スターインベストメント特定目的会社,東京都江戸川区中葛西三丁目３７番４号
E15586,メンバーシップ・ファースト・ファンディング特定目的会社,東京都千代田区丸の内三丁目２番３号
E15588,エメラルド・ファンディング特定目的会社,東京都千代田区丸の内一丁目５番１号
E15589,特定目的会社レオパレス・リート,東京都中野区本町二丁目５４番１１号
E15591,センチュリー・ダービー・ファンディング特定目的会社,東京都千代田区丸の内三丁目２番３号
E15592,野仲キャピタル特定目的会社,福岡県福岡市東区千早６丁目５番６号
E15594,シンセイ・ファンディング・ワン特定目的会社,東京都千代田区丸の内三丁目２番３号東京共同会計事務所
E15595,エヌビーエルベータファンディング特定目的会社,東京都千代田区丸の内三丁目２番３号
E15596,ティー・エル・シー・ベスト・ファンディング特定目的会社,東京都新宿区西新宿六丁目１０番１号
E15597,原弘産ビル一特定目的会社,山口県下関市岬之町１３番２５号
E15599,シンセイ・ファンディング・ツー特定目的会社,東京都千代田区丸の内三丁目２番３号東京共同会計事務所
E15600,ティー・エル・シー・クリエイティブ・ファンディング特定目的会社,東京都新宿区西新宿六丁目１０番１号
E15601,ファースト・セゾンカード・ファンディング特定目的会社,東京都港区赤坂三丁目２番３号
E15602,株式会社アボード・ベータ,東京都中央区日本橋茅場町一丁目１０番５号
E15604,シンセイ・ファンディング・スリー特定目的会社,東京都千代田区丸の内三丁目２番３号東京共同会計事務所
E15606,オリコショップ・レオ特定目的会社,東京都千代田区丸の内三丁目２番３号
E15607,エヌビーエルガンマファンディング特定目的会社,東京都千代田区丸の内三丁目２番３号
E15608,特定目的会社レオパレス・リート・ツー,東京都中野区本町二丁目５４番１１号
E15609,センチュリー・エルベ・ファンディング特定目的会社,東京都千代田区丸の内三丁目２番３号
E15610,ニッセイ基金特定目的会社,東京都千代田区丸の内三丁目２番３号富士ビルヂング６階
E15611,四季のふるさとトータルセラピー特定目的会社,愛知県豊田市伊保町大鳥居３１番地１
E15612,オラクルゼータ特定目的会社,東京都港区南青山七丁目２番１号
E15613,特定目的会社レオパレス・リート・スリー,東京都中野区本町二丁目５４番１１号
E15614,ユーミーらいふファンド第１号特定目的会社,神奈川県平塚市河内３７０番地
E15615,ティーエー・フリーダムフォー特定目的会社,東京都千代田区丸の内一丁目５番１号
E15618,クリスタル・スプリングス・シーエルオー特定目的会社,東京都港区赤坂三丁目２番３号
E15619,トライ・シティ・ファンディング・リミテッド,英国領西インド諸島ケイマン諸島グランド・ケイマン、ジョージ・タウン、ノース・チャーチ・ストリート
E15620,ＫＡＴファンディング株式会社,東京都中央区日本橋室町二丁目４番３号新室町ビル東銀リース株式会社金融サービス部内
E15621,東新トラスト・ワン特定目的会社,愛知県稲沢市高御堂一丁目３番１８号
E15622,三島ファンド特定目的会社,大阪府茨木市西駅前町６番２２号
E15623,オラクルイータ特定目的会社,東京都千代田区丸の内三丁目２番３号
E15624,あおぞら・マスタートラスト・シニア・ベータ特定目的会社,東京都千代田区丸の内三丁目２番３号
E15625,キャッスルハイツ富田特定目的会社,愛知県名古屋市中区千代田三丁目１５番１２号
E15626,第一生命劣後債権流動化特定目的会社,東京都中央区八重洲一丁目４番２２号
